finding,ICD10_code,PFx,Word Count,PFx_ICD10_code,_0_agent_icd10_codes,_0_icd10_matches,_0_pfx_icd10_matches,_0_flesch,accuracy_agent_icd10,accuracy_pfx_icd10,accuracy,readability_difference,overall_score,GT_Trimmed,Agent_Trimmed,relaxed_accuracy_agent_icd10,pfx_icd10_trimmed,relaxed_accuracy_pfx_icd10,relaxed_accuracy,relaxed_overall_score
Vertebral Artery Stenosis,I65.8,"Vertebral artery stenosis means that one of the arteries in your neck, which supplies blood to your brain, is narrower than usual. This narrowing can sometimes reduce blood flow to the brain, but often it doesn't cause any symptoms. It's important to know that many people with this condition live without any problems. However, if you experience symptoms like dizziness, vision changes, or trouble with balance, it might be related to this condition. In such cases, further evaluation might be needed to ensure your brain is getting enough blood.",89,I65.0,I65.0,FALSE,FALSE,61.87,0,0,0,23.13,0.00828843763,I65,I65,1,I65,1,1,1.798355939
Carotid Artery Dissection,I77.71,"A carotid artery dissection is a condition where there is a tear in the layers of the carotid artery, which is a major blood vessel in the neck that supplies blood to the brain. This can happen due to an injury or sometimes without a clear cause. It might lead to symptoms like sudden headache, neck pain, or even changes in vision or speech. It's important to be aware of these symptoms because they can be serious. Treatment often involves medications to prevent blood clots and, in some cases, other procedures to repair the artery.",95,I77.71,I77.71,TRUE,TRUE,77.57,1,1,1,7.43,1.623724792,I77,I77,1,I77,1,1,1.676227507
Carotid Artery Dissection,I77.71,"A carotid artery dissection is a condition where there is a tear in the layers of the carotid artery, which is a major blood vessel in the neck that supplies blood to the brain. This can sometimes happen without any symptoms, but it can also cause headaches, neck pain, or even more serious issues like a stroke. It's important to understand that this condition can be serious and may require medical attention to prevent complications. Treatment often involves medications to prevent blood clots and, in some cases, procedures to repair the artery.",92,I77.71,I77.71,TRUE,TRUE,56.59,1,1,1,28.41,1.606800408,I77,I77,1,I77,1,1,1.676722406
Carotid Artery Dissection,I77.71,"A carotid artery dissection is a condition where there is a tear in the layers of the carotid artery, which is a major blood vessel in the neck that supplies blood to the brain. This can sometimes happen without any obvious cause or after an injury. It might lead to symptoms like sudden headache, neck pain, or even changes in vision or speech. It's important to be aware of these symptoms because they can be serious. If you experience any of these symptoms, it's crucial to seek medical attention promptly.",90,I77.71,I77.71,TRUE,TRUE,70.13,1,1,1,14.87,1.612602394,I77,I77,1,I77,1,1,1.676552024
Carotid Artery Dissection,I77.71,"A carotid artery dissection is a condition where there is a tear in the layers of the carotid artery, which is a major blood vessel in the neck that supplies blood to the brain. This can sometimes happen without any symptoms, but it can also cause headaches, neck pain, or even more serious issues like a stroke. It's important to understand that this condition can be serious and may require medical attention to prevent complications. Treatment often involves medications to prevent blood clots and, in some cases, procedures to repair the artery.",92,I77.71,I77.71,TRUE,TRUE,56.59,1,1,1,28.41,1.606800408,I77,I77,1,I77,1,1,1.676722406
Carotid Artery Dissection,I77.71,"A carotid artery dissection is a condition where there is a tear in the layers of the carotid artery, which is a major blood vessel in the neck that supplies blood to the brain. This can sometimes happen without any obvious cause or after an injury. It might lead to symptoms like sudden headache, neck pain, or even changes in vision or speech. It's important to be aware of these symptoms because they can be serious. If you experience any of these symptoms, it's crucial to seek medical attention promptly.",90,I77.71,I77.71,TRUE,TRUE,70.13,1,1,1,14.87,1.612602394,I77,I77,1,I77,1,1,1.676552024
Subclavian Artery Aneurysm,I72.1,"A subclavian artery aneurysm is a bulging or ballooning in the wall of the subclavian artery, which is a major blood vessel that supplies blood to your arms. This condition is often found by accident during imaging tests for other reasons. Most of the time, these aneurysms do not cause symptoms and are not dangerous. However, if the aneurysm grows or causes symptoms like pain or swelling, it might need to be monitored more closely. It's important to be aware of any changes in your health and report them to your healthcare provider.",93,I72.4,I72.4,FALSE,FALSE,77.98,0,0,0,7.02,0.02493765586,I72,I72,1,I72,1,1,1.79513382
Subclavian Artery Aneurysm,I72.1,"A subclavian artery aneurysm is a bulge in one of the arteries that supply blood to your arms. This is often found by accident during tests for other conditions. Most of the time, these aneurysms do not cause any symptoms and are not dangerous. However, if the aneurysm gets bigger, it might press on nearby structures or even burst, which can be serious. It's important to keep an eye on it with regular check-ups. If you notice any unusual symptoms like pain or swelling in your arm, let your doctor know.",91,I72.4,I72.4,FALSE,FALSE,72.97,0,0,0,12.03,0.01534919417,I72,I72,1,I72,1,1,1.796976568
Subclavian Artery Aneurysm,I72.1,"A subclavian artery aneurysm is a bulge in one of the arteries that supply blood to your arms. This is often found by accident during tests for other conditions. Most of the time, these aneurysms do not cause any symptoms and are not dangerous. However, if the aneurysm gets bigger, it might cause problems like pain or swelling in the arm. It's important to keep an eye on it to make sure it doesn't grow too large. If it does, doctors might suggest treatments to prevent any complications.",88,I72.4,I72.4,FALSE,FALSE,81.93,0,0,0,3.07,0.04914004914,I72,I72,1,I72,1,1,1.790632319
Subclavian Artery Aneurysm,I72.1,"A subclavian artery aneurysm is a bulging or ballooning in the wall of the subclavian artery, which is a major blood vessel that supplies blood to your arms. This condition is often found by accident during imaging tests for other reasons. Most of the time, these aneurysms do not cause symptoms and are not dangerous. However, if the aneurysm grows or causes symptoms like pain or swelling, it might need to be monitored more closely. It's important to be aware of any changes in your health and report them to your healthcare provider.",93,I72.4,I72.4,FALSE,FALSE,77.98,0,0,0,7.02,0.02493765586,I72,I72,1,I72,1,1,1.79513382
Subclavian Artery Aneurysm,I72.1,"A subclavian artery aneurysm is a bulge in one of the arteries that supply blood to your arms. This is often found by accident during tests for other conditions. Most of the time, these aneurysms do not cause any symptoms and are not dangerous. However, if the aneurysm gets bigger, it might cause problems like pain or swelling in the arm. It's important to keep an eye on it to make sure it doesn't grow or cause issues. If you notice any new symptoms, let your doctor know so they can check it out.",94,I72.4,I72.4,FALSE,FALSE,80.92,0,0,0,4.08,0.03937007874,I72,I72,1,I72,1,1,1.792424242
Jugular Venous Dilatation,I87.8,"Jugular venous dilatation means that one of the veins in your neck is a bit wider than usual. This is often found by accident when doctors are looking at images of your neck for other reasons. Most of the time, this doesn't cause any problems and doesn't need any treatment. It's like having a slightly bigger pipe that still works just fine. However, if you ever notice symptoms like swelling, pain, or changes in your neck, it's important to let your doctor know so they can check it out.",89,I87.1,I87.1,FALSE,FALSE,78.79,0,0,0,6.21,0.02773925104,I87,I87,1,I87,1,1,1.794601889
Jugular Venous Dilatation,I87.8,"Jugular venous dilatation means that one of the veins in your neck is a bit wider than usual. This is often found by accident when doctors are looking at images of your neck for other reasons. Most of the time, this doesn't cause any problems and doesn't need any treatment. It's like having a slightly bigger pipe that still works just fine. However, if you ever notice symptoms like swelling, pain, or changes in your neck, it's a good idea to let your doctor know so they can check it out.",91,I87.1,I87.1,FALSE,FALSE,78.38,0,0,0,6.62,0.02624671916,I87,I87,1,I87,1,1,1.79488491
Jugular Venous Dilatation,I87.8,"Jugular venous dilatation is when the jugular vein, which is a large vein in the neck, becomes wider than usual. This is often found by chance during imaging tests like an ultrasound or MRI. Most of the time, this condition does not cause any symptoms and is not harmful. It usually does not need any treatment. However, if you notice any unusual symptoms like swelling in the neck or face, it might be a good idea to talk to your doctor to make sure everything is okay.",87,I87.1,I87.1,FALSE,FALSE,79.19,0,0,0,5.81,0.02936857562,I87,I87,1,I87,1,1,1.794293866
Jugular Venous Dilatation,I87.8,"Jugular venous dilatation is when the jugular vein, which is a large vein in your neck, becomes wider than usual. This is often found by chance during imaging tests and usually doesn't cause any problems. Most of the time, it doesn't lead to symptoms or need any treatment. It's important to know that this condition is generally harmless. However, if you notice any unusual symptoms like swelling in the neck or changes in your voice, it might be worth mentioning to your healthcare provider.",84,I87.1,I87.1,FALSE,FALSE,71.34,0,0,0,13.66,0.0136425648,I87,I87,1,I87,1,1,1.79730821
Jugular Venous Dilatation,I87.8,"Jugular venous dilatation means that one of the veins in your neck is a bit wider than usual. This is often found by chance when doctors are looking at images of your neck for other reasons. Most of the time, this doesn't cause any problems and doesn't need treatment. It's like having a slightly bigger pipe that still works just fine. However, if you notice any unusual symptoms like swelling or discomfort in your neck, it's a good idea to let your doctor know so they can check it out.",90,I87.1,I87.1,FALSE,FALSE,78.59,0,0,0,6.41,0.02699055331,I87,I87,1,I87,1,1,1.794743758
Vocal Cord Polyp,J38.1,"A vocal cord polyp is a small, non-cancerous growth that can form on one or both of your vocal cords. These polyps are often caused by overuse of the voice, such as yelling or singing loudly, or by irritation from smoking or allergies. They can make your voice sound hoarse or raspy and may cause discomfort when speaking. Most of the time, vocal cord polyps can be managed with voice therapy, which involves learning how to use your voice more gently. In some cases, if the polyp is large or persistent, a doctor might suggest removing it surgically.",98,J38.1,J38.1,TRUE,TRUE,76.96,1,1,1,8.04,1.622123894,J38,J38,1,J38,1,1,1.676274047
Vocal Cord Polyp,J38.1,"A vocal cord polyp is a small, non-cancerous growth that can form on one or both of your vocal cords. These polyps are often caused by overuse of the voice, such as from yelling or singing, or from irritation like smoking. They can make your voice sound hoarse or raspy and might make it harder to speak. Most of the time, vocal cord polyps can be managed with voice therapy, which helps you learn how to use your voice in a healthier way. In some cases, if the polyp is large or doesn't improve with therapy, a doctor might suggest removing it with a simple surgery.",106,J38.1,J38.1,TRUE,TRUE,83.8,1,1,1,1.2,1.690909091,J38,J38,1,J38,1,1,1.674324324
Vocal Cord Polyp,J38.1,"A vocal cord polyp is a small, non-cancerous growth that can form on one or both of your vocal cords. These polyps are often caused by overuse of the voice, such as from yelling or singing, or from irritation like smoking. They can make your voice sound hoarse or raspy and might make it harder to speak. Most of the time, vocal cord polyps are not dangerous, but they can be bothersome. Treatment might include resting your voice, speech therapy, or in some cases, surgery to remove the polyp if it doesn't improve.",93,J38.1,J38.1,TRUE,TRUE,77.98,1,1,1,7.02,1.624937656,J38,J38,1,J38,1,1,1.676192286
Vocal Cord Polyp,J38.1,"A vocal cord polyp is a small, non-cancerous growth that can form on one or both of your vocal cords. These polyps are often caused by overuse of the voice, such as from yelling or singing, or from irritation like smoking. They can make your voice sound hoarse or raspy and might make it harder to speak. Most of the time, vocal cord polyps can be managed with voice therapy, which helps you learn how to use your voice in a healthier way. In some cases, if the polyp is large or doesn't improve with therapy, a doctor might suggest removing it with a simple surgery.",106,J38.1,J38.1,TRUE,TRUE,83.8,1,1,1,1.2,1.690909091,J38,J38,1,J38,1,1,1.674324324
Vocal Cord Polyp,J38.1,"A vocal cord polyp is a small, non-cancerous growth that can form on one or both of your vocal cords. These polyps are often caused by overuse of the voice, such as from yelling or singing, or from irritation like smoking. They can make your voice sound hoarse or raspy and might make it harder to speak. Most of the time, vocal cord polyps can be managed with voice therapy, which helps you learn how to use your voice in a healthier way. In some cases, if the polyp is large or doesn't improve with therapy, a doctor might suggest removing it with a simple surgery.",106,J38.1,J38.1,TRUE,TRUE,83.8,1,1,1,1.2,1.690909091,J38,J38,1,J38,1,1,1.674324324
Uterine Fibroid,D25.9,"A uterine fibroid is a non-cancerous growth that often develops in the uterus. Many women have fibroids at some point in their lives, and they are usually found during a pelvic exam or imaging tests. Most fibroids do not cause symptoms and do not need treatment. However, if they grow large, they might cause symptoms like heavy periods, pelvic pain, or pressure. If you experience any of these symptoms, it's important to talk to your doctor about possible treatment options, which can include medication or surgery.",86,D25.9,D25.9,TRUE,TRUE,70.94,1,1,1,14.06,1.613280212,D25,D25,1,D25,1,1,1.676532168
Uterine Fibroid,D25.9,"A uterine fibroid is a non-cancerous growth that often develops in the uterus. Many women have fibroids at some point in their lives, and they are usually found during a pelvic exam or prenatal ultrasound. Most fibroids do not cause symptoms and do not need treatment. However, some women may experience symptoms like heavy menstrual bleeding, pelvic pain, or pressure. If symptoms are bothersome, there are various treatment options available, ranging from medication to surgery, depending on the size and location of the fibroid and the patient's overall health.",89,D25.9,D25.9,TRUE,TRUE,53.41,1,1,1,31.59,1.606136852,D25,D25,1,D25,1,1,1.676741941
Uterine Fibroid,D25.9,"A uterine fibroid is a non-cancerous growth that often develops in the uterus. Many women have fibroids at some point in their lives, and they are usually found during a pelvic exam or prenatal ultrasound. Most fibroids do not cause symptoms and do not need treatment. However, if they grow large, they can cause symptoms like heavy periods, pelvic pain, or pressure. If you experience any of these symptoms, it might be helpful to talk to your doctor about possible treatments, which can include medication or surgery.",87,D25.9,D25.9,TRUE,TRUE,70.73,1,1,1,14.27,1.613097577,D25,D25,1,D25,1,1,1.676537517
Uterine Fibroid,D25.9,"A uterine fibroid is a non-cancerous growth that often develops in the uterus. Many women have fibroids at some point in their lives, and they are usually found during a pelvic exam or imaging tests. Most fibroids do not cause symptoms and do not need treatment. However, some women may experience symptoms like heavy menstrual bleeding, pelvic pain, or pressure. If symptoms occur, there are various treatment options available, ranging from medication to surgery, depending on the severity of the symptoms and the size and location of the fibroids.",89,D25.9,D25.9,TRUE,TRUE,61.87,1,1,1,23.13,1.608288438,D25,D25,1,D25,1,1,1.676678636
Uterine Fibroid,D25.9,"A uterine fibroid is a non-cancerous growth that often develops in the uterus. Many women have fibroids at some point in their lives, and they are usually found during a pelvic exam or prenatal ultrasound. Most fibroids do not cause symptoms and do not need treatment. However, some women may experience symptoms like heavy menstrual bleeding, pelvic pain, or pressure. If symptoms become bothersome, there are various treatment options available, ranging from medication to surgery, depending on the size and location of the fibroid and the patient's overall health.",89,D25.9,D25.9,TRUE,TRUE,53.41,1,1,1,31.59,1.606136852,D25,D25,1,D25,1,1,1.676741941
Prostatic Hyperplasia,N40.0,"Prostatic hyperplasia, also known as an enlarged prostate, is a common condition in older men. It means that the prostate gland has grown bigger, which can sometimes press on the bladder and urethra, causing urinary symptoms. These symptoms might include needing to urinate more often, especially at night, or having a weak urine stream. It's important to know that this condition is not cancer and is usually not serious. However, if the symptoms bother you, there are treatments available that can help manage them and improve your quality of life.",90,N40.0,N40.1,FALSE,TRUE,61.67,0,1,0.5,23.33,0.8082203042,N40,N40,1,N40,1,1,1.710605992
Prostatic Hyperplasia,N40.0,"Prostatic hyperplasia, also known as an enlarged prostate, is a common condition in older men. It means that the prostate gland has grown bigger, which can sometimes press on the bladder and urethra, causing urinary symptoms. These symptoms might include needing to urinate more often, especially at night, or having a weak urine stream. While it can be bothersome, prostatic hyperplasia is not cancer and is usually not a serious health threat. There are various ways to manage the symptoms, including lifestyle changes, medications, or procedures to reduce the size of the prostate.",93,N40.0,N40.1,FALSE,TRUE,52.6,0,1,0.5,32.4,0.805988024,N40,N40,1,N40,1,1,1.710742706
Prostatic Hyperplasia,N40.0,"Prostatic hyperplasia, also known as an enlarged prostate, is a common condition in older men. It means that the prostate gland has grown bigger, which can sometimes press on the urethra and affect the flow of urine. This condition is usually not cancerous and is often found during routine check-ups. Many men with an enlarged prostate do not have symptoms, but if you notice changes in your urination, like difficulty starting or stopping, or needing to go more often, it might be related to this condition. There are treatments available if it becomes bothersome.",94,N40.0,N40.1,FALSE,TRUE,60.85,0,1,0.5,24.15,0.8079522863,N40,N40,1,N40,1,1,1.710622388
Prostatic Hyperplasia,N40.0,"Prostatic hyperplasia, also known as an enlarged prostate, is a common condition in older men. It means that the prostate gland has grown bigger, which can sometimes press on the bladder and urethra, causing urinary symptoms. These symptoms might include needing to urinate more often, especially at night, or having a weak urine stream. It's important to know that this condition is not cancer and is quite common as men age. Treatment is not always necessary unless the symptoms become bothersome. In such cases, medications or other therapies can help manage the symptoms.",93,N40.0,N40.1,FALSE,TRUE,64.2,0,1,0.5,20.8,0.8091743119,N40,N40,1,N40,1,1,1.710547667
Prostatic Hyperplasia,N40.0,"Prostatic hyperplasia, also known as an enlarged prostate, is a common condition in older men. It means that the prostate gland has grown bigger, which can sometimes press on the bladder and urethra, causing urinary symptoms. These symptoms might include needing to urinate more often, especially at night, or having a weak urine stream. While it can be bothersome, prostatic hyperplasia is not cancer and is usually not a serious health threat. There are various treatment options available to help manage symptoms if they become troublesome.",86,N40.0,N40.1,FALSE,TRUE,54.02,0,1,0.5,30.98,0.8062539087,N40,N40,1,N40,1,1,1.710726404
Pelvic Lymphadenopathy,R59.0,"Pelvic lymphadenopathy means that the lymph nodes in the pelvic area are larger than usual. Lymph nodes are small, bean-shaped structures that help fight infection. Sometimes, they can get bigger if your body is fighting an infection or inflammation. This finding is often discovered by accident during imaging tests for other reasons. Most of the time, it doesn't cause any symptoms and doesn't need treatment. However, if you notice any unusual symptoms like pain or swelling, it's important to let your doctor know so they can check it out.",89,R59.0,R59.1,FALSE,TRUE,73.37,0,1,0.5,11.63,0.8158353127,R59,R59,1,R59,1,1,1.710142147
Pelvic Lymphadenopathy,R59.0,"Pelvic lymphadenopathy means that the lymph nodes in the pelvic area are larger than usual. Lymph nodes are small, bean-shaped structures that help fight infection. Sometimes, they can become swollen due to infections, inflammation, or other reasons. This finding is often discovered by chance during imaging tests. In many cases, it doesn't cause any symptoms and might not need any treatment. However, if you notice any unusual symptoms like pain or swelling, it's important to let your healthcare provider know so they can decide if any further steps are needed.",90,R59.0,R59.0,TRUE,TRUE,73.17,1,1,1,11.83,1.615588465,R59,R59,1,R59,1,1,1.676464628
Pelvic Lymphadenopathy,R59.0,"Pelvic lymphadenopathy means that the lymph nodes in the pelvic area are larger than usual. Lymph nodes are small, bean-shaped structures that help fight infection. Sometimes, they can become swollen due to infections, inflammation, or other reasons. This finding is often discovered by chance during imaging tests. Most of the time, it doesn't cause any symptoms and might not need any treatment. However, if you notice any unusual symptoms like pain or swelling, it's important to let your healthcare provider know so they can check if anything else needs to be done.",92,R59.0,R59.0,TRUE,TRUE,72.87,1,1,1,12.13,1.615232292,R59,R59,1,R59,1,1,1.676475042
Pelvic Lymphadenopathy,R59.0,"Pelvic lymphadenopathy means that the lymph nodes in the pelvic area are larger than usual. Lymph nodes are small, bean-shaped structures that help fight infection. Sometimes, they can swell due to infections, inflammation, or other reasons. This swelling is often found by chance during imaging tests. Most of the time, it doesn't cause any symptoms and might not need any treatment. However, if you notice any unusual symptoms like pain or swelling in the pelvic area, it's important to let your doctor know so they can check it out further.",90,R59.1,R59.0,TRUE,FALSE,73.17,1,0,0.5,11.83,0.8155884645,R59,R59,1,R59,1,1,1.710157122
Pelvic Lymphadenopathy,R59.0,"Pelvic lymphadenopathy means that the lymph nodes in the pelvic area are larger than usual. Lymph nodes are small, bean-shaped structures that help fight infection. Sometimes, they can swell due to infections, inflammation, or other reasons. This swelling is often found by chance during imaging tests. Most of the time, it doesn't cause any symptoms and might not need any treatment. However, if you notice any unusual symptoms like pain or swelling in the pelvic area, it's important to let your healthcare provider know so they can check it out.",90,R59.0,R59.0,TRUE,TRUE,81.63,1,1,1,3.37,1.64576659,R59,R59,1,R59,1,1,1.675592458
Hemorrhagic Cyst,N83.29,"A hemorrhagic cyst is a type of cyst that contains blood. It is often found in the ovaries and can be discovered during an ultrasound or other imaging tests. These cysts are usually harmless and may not cause any symptoms. They often resolve on their own without treatment. However, if you experience symptoms like pelvic pain or discomfort, it might be due to the cyst. In such cases, it's important to monitor the symptoms and consult with a healthcare provider if they persist or worsen.",85,N83.2,N83.20,FALSE,FALSE,73.98,0,0,0,11.02,0.01663893511,N83,N83,1,N83,1,1,1.796726678
Hemorrhagic Cyst,N83.29,"A hemorrhagic cyst is a type of cyst that contains blood. It is often found in the ovaries and can be discovered during an ultrasound or other imaging tests. These cysts are usually harmless and may not cause any symptoms. They often resolve on their own without treatment. However, if you experience symptoms like pelvic pain or unusual bleeding, it is important to let your doctor know. In most cases, these cysts do not require any specific treatment, but monitoring may be recommended to ensure they do not cause any problems.",91,N83.2,N83.20,FALSE,FALSE,64.51,0,0,0,20.49,0.009306654258,N83,N83,1,N83,1,1,1.798155832
Hemorrhagic Cyst,N83.29,"A hemorrhagic cyst is a type of cyst that contains blood. It is often found in the ovaries and can be discovered during an ultrasound or other imaging tests. These cysts are usually harmless and may not cause any symptoms. They often resolve on their own without treatment. However, if you experience symptoms like pelvic pain or unusual bleeding, it is important to let your doctor know. In most cases, these cysts do not require any specific treatment, but monitoring may be recommended to ensure they do not cause any problems.",91,N83.2,N83.20,FALSE,FALSE,64.51,0,0,0,20.49,0.009306654258,N83,N83,1,N83,1,1,1.798155832
Hemorrhagic Cyst,N83.29,"A hemorrhagic cyst is a type of cyst that contains blood. It is often found in the ovaries and can be discovered during an ultrasound or other imaging tests. These cysts are usually harmless and may resolve on their own without treatment. Patients should know that while they can sometimes cause pain or discomfort, they often do not lead to serious health problems. If the cyst becomes very large or causes significant symptoms, a doctor might suggest further evaluation or treatment options to manage any discomfort.",86,N83.2,N83.20,FALSE,FALSE,62.48,0,0,0,22.52,0.008503401361,N83,N83,1,N83,1,1,1.798313659
Hemorrhagic Cyst,N83.29,"A hemorrhagic cyst is a type of cyst that contains blood. It is often found in the ovaries and can be discovered during an ultrasound or other imaging tests. These cysts are usually harmless and may not cause any symptoms. Sometimes, they can cause pain or discomfort, especially if they rupture. Most hemorrhagic cysts go away on their own without treatment. However, if you experience severe pain or other symptoms, it is important to seek medical advice to ensure there are no complications.",83,N83.2,N83.20,FALSE,FALSE,65.93,0,0,0,19.07,0.009965122073,N83,N83,1,N83,1,1,1.79802664
Para-ovarian Cyst,N83.20,"A para-ovarian cyst is a fluid-filled sac that is found near the ovary. It is usually discovered by accident during an ultrasound or other imaging tests. These cysts are generally harmless and do not cause any symptoms. Most of the time, they do not need any treatment and will not affect your health. However, if you experience any unusual symptoms like pain or discomfort, it is important to let your doctor know. They can help determine if any further steps are needed to ensure your well-being.",86,N83.8,N83.8,FALSE,FALSE,65.42,0,0,0,19.58,0.009718172983,N83,N83,1,N83,1,1,1.798075072
Para-ovarian Cyst,N83.20,"A para-ovarian cyst is a fluid-filled sac that is found near the ovary. It is usually discovered by chance during an ultrasound or other imaging tests. These cysts are generally harmless and do not cause any symptoms. Most of the time, they do not need any treatment and will not affect your health. However, if you experience any unusual symptoms like pain or discomfort, it is important to let your doctor know. They can help determine if any further steps are needed to ensure your well-being.",86,N83.8,N83.8,FALSE,FALSE,65.42,0,0,0,19.58,0.009718172983,N83,N83,1,N83,1,1,1.798075072
Para-ovarian Cyst,N83.20,"A para-ovarian cyst is a fluid-filled sac that is found near the ovary. It is usually discovered by accident during an ultrasound or other imaging tests. These cysts are generally harmless and do not cause any symptoms. Most of the time, they do not need any treatment and will not affect your health. However, if you experience any unusual symptoms like pain or discomfort, it is important to let your doctor know. They can help decide if any further steps are needed to ensure your well-being.",86,N83.8,N83.8,FALSE,FALSE,65.42,0,0,0,19.58,0.009718172983,N83,N83,1,N83,1,1,1.798075072
Para-ovarian Cyst,N83.20,"A para-ovarian cyst is a fluid-filled sac that is found near the ovary. It is usually discovered by accident during an ultrasound or other imaging tests. These cysts are generally harmless and do not cause any symptoms. Most of the time, they do not need any treatment and will not affect your health. However, if you experience any unusual symptoms like pain or discomfort, it is important to let your doctor know. They can help decide if any further steps are needed to ensure your well-being.",86,N83.8,N83.8,FALSE,FALSE,65.42,0,0,0,19.58,0.009718172983,N83,N83,1,N83,1,1,1.798075072
Para-ovarian Cyst,N83.20,"A para-ovarian cyst is a fluid-filled sac that is found near the ovary. It is usually discovered by accident during an ultrasound or other imaging tests. These cysts are generally harmless and do not cause any symptoms. Most of the time, they do not need any treatment and will not affect your health. However, if you experience any unusual symptoms like pain or discomfort, it is important to let your doctor know. They can help decide if any further steps are needed to ensure your well-being.",86,N83.8,N83.8,FALSE,FALSE,65.42,0,0,0,19.58,0.009718172983,N83,N83,1,N83,1,1,1.798075072
Peritoneal Cyst,K66.8,"A peritoneal cyst is a fluid-filled sac that is often found by chance during imaging tests of the abdomen. These cysts are usually harmless and do not cause any symptoms. Most of the time, they do not need any treatment. However, if the cyst becomes large or causes discomfort, it might need to be checked further. It's important to know that these cysts are generally not a cause for concern and are often just monitored over time to ensure they remain stable.",82,D27.9,K66.8,TRUE,FALSE,71.75,1,0,0.5,13.25,0.8140350877,K66,K66,1,D27,0,0.5,0.9102514507
Peritoneal Cyst,K66.8,"A peritoneal cyst is a fluid-filled sac that is often found by chance during imaging tests of the abdomen. These cysts are usually harmless and do not cause any symptoms. Most people with a peritoneal cyst do not need any treatment. However, if the cyst becomes large or causes discomfort, it might need to be checked further. It's important to know that these cysts are generally not a cause for concern and are often just monitored over time to ensure they remain stable.",83,D27.9,K66.8,TRUE,FALSE,71.55,1,0,0.5,13.45,0.8138408304,K66,K66,1,D27,0,0.5,0.9102632583
Peritoneal Cyst,K66.8,"A peritoneal cyst is a fluid-filled sac that is often found by chance during imaging tests of the abdomen. These cysts are usually harmless and do not cause any symptoms. Most people with a peritoneal cyst do not need any treatment, and the cysts often do not affect daily life. However, if the cyst becomes large or causes discomfort, it might need to be checked further. It's important to keep an eye on any new symptoms, like pain or swelling, and let your doctor know if they occur.",88,D27.9,K66.8,TRUE,FALSE,78.99,1,0,0.5,6.01,0.8285306705,K66,K66,1,D27,0,0.5,0.909377438
Peritoneal Cyst,K66.8,"A peritoneal cyst is a fluid-filled sac that is often found by chance during imaging tests of the abdomen. These cysts are usually harmless and do not cause any symptoms. Most people with a peritoneal cyst do not need any treatment. However, if the cyst becomes large or causes discomfort, it might need to be checked further. It's important to know that these cysts are generally not a cause for concern and are often just monitored over time to ensure they do not change.",84,D27.9,K66.8,TRUE,FALSE,71.34,1,0,0.5,13.66,0.8136425648,K66,K66,1,D27,0,0.5,0.9102753122
Peritoneal Cyst,K66.8,"A peritoneal cyst is a fluid-filled sac that is often found by chance during imaging tests of the abdomen. These cysts are usually harmless and do not cause any symptoms. Most of the time, they do not need any treatment. However, if the cyst becomes large or causes discomfort, it might need to be checked further. It's important to know that these cysts are generally not a cause for concern and are often just monitored over time to ensure they remain stable.",82,D27.9,K66.8,TRUE,FALSE,71.75,1,0,0.5,13.25,0.8140350877,K66,K66,1,D27,0,0.5,0.9102514507
Simple Hydrosalpinx,N70.11,"A simple hydrosalpinx is a condition where one of the fallopian tubes is filled with fluid. This is often found by chance during imaging tests for other reasons. Most of the time, a simple hydrosalpinx does not cause any symptoms and does not need treatment. However, it can sometimes be associated with fertility issues or pelvic pain. If you experience any symptoms or have concerns about fertility, it might be helpful to discuss this with a healthcare provider to understand your options and any potential impact on your health.",89,N83.2,N83.2,FALSE,FALSE,61.87,0,0,0,23.13,0.00828843763,N70,N83,0,N83,0,0,0.1983559392
Simple Hydrosalpinx,N70.11,"A simple hydrosalpinx is a condition where one of the fallopian tubes is filled with fluid. This is often found by chance during imaging tests for other reasons. Most of the time, a simple hydrosalpinx does not cause any symptoms and does not need treatment. However, it can sometimes be associated with fertility issues or pelvic pain. If you experience any symptoms or have concerns about fertility, it might be helpful to discuss this with a healthcare provider to understand your options.",82,N83.2,N83.2,FALSE,FALSE,63.29,0,0,0,21.71,0.008806693087,N70,N83,0,N83,0,0,0.1982540375
Simple Hydrosalpinx,N70.11,"A simple hydrosalpinx is a condition where one of the fallopian tubes is filled with fluid. This is often found by chance during imaging tests for other reasons. Most of the time, a simple hydrosalpinx does not cause any symptoms and does not need treatment. However, it can sometimes be associated with fertility issues or pelvic pain. If you experience any symptoms or have concerns about fertility, it might be helpful to discuss this with a healthcare provider to understand your options.",82,N83.2,N83.2,FALSE,FALSE,63.29,0,0,0,21.71,0.008806693087,N70,N83,0,N83,0,0,0.1982540375
Simple Hydrosalpinx,N70.11,"A simple hydrosalpinx is a condition where one of the fallopian tubes is filled with fluid. This is often found by chance during imaging tests for other reasons. Most of the time, a simple hydrosalpinx does not cause any symptoms and does not need treatment. However, it can sometimes be associated with fertility issues or pelvic pain. If you experience any symptoms or have concerns about fertility, it might be helpful to discuss this with a healthcare provider to explore possible options.",82,N83.2,N83.2,FALSE,FALSE,63.29,0,0,0,21.71,0.008806693087,N70,N83,0,N83,0,0,0.1982540375
