finding,ICD10_code,PFx,Word Count,PFx_ICD10_code,_0_agent_icd10_codes,_0_icd10_matches,_0_pfx_icd10_matches,_0_flesch,accuracy_agent_icd10,accuracy_pfx_icd10,accuracy,readability_difference,overall_score,GT_Trimmed,Agent_Trimmed,relaxed_accuracy_agent_icd10,pfx_icd10_trimmed,relaxed_accuracy_pfx_icd10,relaxed_accuracy,relaxed_overall_score
Cystic Hygroma,D18.1,"A cystic hygroma is a type of growth that can happen when there is a problem with the lymphatic system, which is part of your body's way of fighting germs. It looks like a soft, squishy bump under the skin, often found on the neck or head. This bump is filled with fluid. It's usually not painful, but it can grow bigger over time. Doctors can often see it on an ultrasound before a baby is born. If you notice a bump like this, it's important to let your doctor know.",91,R22.1,Q18.0,FALSE,FALSE,81.43,0,0,0,3.57,0.04376367615,D18,Q18,0,R22,0,0,0.04376367615
Calcified Lymph Node,R93.0,"A calcified lymph node is a small, hard lump that can form in your body. Lymph nodes are part of your immune system and help fight infections. Sometimes, after an infection or inflammation, a lymph node can become calcified, which means it has hardened due to calcium deposits. This is usually not harmful and often doesn't cause any symptoms. It's like a scar that forms after your body has healed from an illness. Most of the time, calcified lymph nodes are nothing to worry about and don't need treatment.",89,Z86.19,R91.8,FALSE,FALSE,73.37,0,0,0,11.63,0.01583531275,R93,R91,0,Z86,0,0,0.01583531275
Metastatic Lymphadenopathy,C77.0,"Metastatic lymphadenopathy means that cancer cells have spread to the lymph nodes. Lymph nodes are small, bean-shaped structures that help fight infections. When cancer spreads to these nodes, it can make them swell. This doesn't mean the cancer started there, but that it has moved from another part of the body. It's like when a dandelion's seeds blow in the wind and land in a new spot. Doctors use this information to understand how far the cancer has spread and to decide on the best treatment plan.",87,R59.9,C77.9,FALSE,FALSE,82.14,0,0,0,2.86,0.0518134715,C77,C77,1,R59,0,0.5,0.8518134715
Lymph Node Calcification,R22.1,"Lymph node calcification means that some of your lymph nodes, which are small glands in your body that help fight infections, have become hard because of calcium deposits. This can happen after an infection or inflammation. It's like when a cut heals and leaves a scar. The hardening doesn't usually cause problems, but it's good to know about it. Your body is still working fine, and these calcified lymph nodes are just a sign that your body has healed from something in the past.",84,Z86.19,R91.8,FALSE,FALSE,79.8,0,0,0,5.2,0.03225806452,R22,R91,0,Z86,0,0,0.03225806452
Granulomatous Lymphadenitis,I88.1,"Granulomatous lymphadenitis is a condition where your lymph nodes, which are small glands in your body that help fight infections, become swollen and inflamed. This happens because of tiny lumps called granulomas that form in the lymph nodes. These lumps are usually a sign that your body is trying to fight off an infection or inflammation. Sometimes, it can be caused by things like certain infections, autoimmune diseases, or even reactions to some medicines. It's important to understand that this condition is not cancer, but it does mean your body is responding to something.",94,R59.0,D86.89,FALSE,FALSE,60.85,0,0,0,24.15,0.007952286282,I88,D86,0,R59,0,0,0.007952286282
Lymph Node Enlargement,R59.0,"Lymph nodes are small, bean-shaped structures that are part of your body's immune system. They help fight infections by filtering harmful substances. Sometimes, these lymph nodes can become larger than usual. This can happen for many reasons, like when your body is fighting an infection, or if there's inflammation. It's like when a superhero gets bigger to fight off the bad guys. Most of the time, enlarged lymph nodes are not a big problem and can go back to normal on their own. However, it's important to keep an eye on them.",92,R59.9,R59.0,TRUE,FALSE,83.56,1,0,0.5,1.44,0.8819672131,R59,R59,1,R59,1,1,1.681967213
Fibromatosis Colli,M62.89,"Fibromatosis colli is a condition that affects babies. It happens when a muscle in the neck becomes thicker than usual. This can make it hard for the baby to turn their head to one side. You might notice a small lump on the side of the neck. It's not dangerous, but it can be uncomfortable for the baby. Doctors usually suggest gentle exercises to help the baby move their head more easily. Sometimes, the condition gets better on its own as the baby grows. It's important to keep an eye on it and talk to your doctor if you have concerns.",101,M62.89,M62.89,TRUE,TRUE,75.61,1,1,1,9.39,1.619249278,M62,M62,1,M62,1,1,1.619249278
Muscle Atrophy in Neck,M62.50,"Muscle atrophy in the neck means that the muscles in your neck have become smaller or weaker than usual. This can happen for different reasons, like not using the muscles enough, an injury, or a health condition. When muscles shrink, they might not work as well, and you might notice your neck feels weaker or looks different. It's important to keep your neck muscles strong by doing gentle exercises and staying active. If you have any pain or trouble moving your neck, let your doctor know so they can help you feel better.",93,R29.890,M62.50,TRUE,FALSE,69.52,1,0,0.5,15.48,0.8121359223,M62,M62,1,R29,0,0.5,0.8121359223
Myositis Ossificans,M61.9,"Myositis ossificans is a condition where bone tissue forms inside your muscles after an injury. Imagine your muscles are like soft, stretchy rubber bands. Sometimes, when they get hurt, they try to heal by turning a bit hard, like a pencil. This happens because your body is trying to protect the area. It can make the muscle feel stiff or sore. It's important to rest and let your body heal. Over time, with care, the muscle can feel better and work normally again.",83,M61.0,M61.1,FALSE,FALSE,84.78,0,0,0,0.22,0.1639344262,M61,M61,1,M61,1,1,1.763934426
Cervical Muscle Spasm,M62.838,"A cervical muscle spasm is when the muscles in your neck tighten up suddenly and you can't control it. This can make your neck feel stiff or sore, and it might be hard to move your head. Sometimes, it happens because you've been sitting in one position for too long, or maybe you slept in a funny way. Other times, it can be because of stress or if you've been using your neck muscles a lot, like when playing sports or working on the computer. It's like when you get a cramp in your leg, but it's in your neck instead.",101,R29.89,M62.838,TRUE,FALSE,76.35,1,0,0.5,8.65,0.8207253886,M62,M62,1,R29,0,0.5,0.8207253886
Torticollis,M43.6,"Torticollis is a condition where your neck muscles cause your head to twist or tilt to one side. It might feel like your neck is stuck or stiff, and it can be uncomfortable. Sometimes, it happens because of muscle problems, or it might be due to an injury. It's like when you sleep in a funny position and wake up with a stiff neck, but it doesn't go away as quickly. There are ways to help make it better, like gentle exercises or physical therapy, which can help your neck feel more comfortable.",93,R29.89,M43.6,TRUE,FALSE,77.98,1,0,0.5,7.02,0.8249376559,M43,M43,1,R29,0,0.5,0.8249376559
Cervical Nerve Root Compression,M54.12,"Cervical nerve root compression means that the nerves in your neck are being squeezed or pinched. This can happen because of things like a slipped disc or bone spurs. When the nerves are compressed, it can cause pain, tingling, or numbness in your neck, shoulders, arms, or hands. You might also feel weakness in these areas. It's like when a garden hose gets pinched and the water can't flow through properly. In this case, the nerves can't send signals as they should, which can cause discomfort.",86,R20.2,M54.2,FALSE,FALSE,90.8,0,0,0,5.8,0.02941176471,M54,M54,1,R20,0,0.5,0.8294117647
Brachial Plexus Lesion,G54.0,"A brachial plexus lesion is when the group of nerves in your shoulder area, called the brachial plexus, gets damaged. These nerves help control your shoulder, arm, and hand movements. If they are hurt, you might feel weakness, numbness, or even pain in your arm or hand. Sometimes, it can be hard to move your arm or hand like you usually do. This can happen because of an injury, like a fall or accident, or sometimes from other health issues. It's important to be careful with your arm and let your doctor know how you're feeling.",96,R20.2,G54.0,TRUE,FALSE,80.62,1,0,0.5,4.38,0.8371747212,G54,G54,1,R20,0,0.5,0.8371747212
Glossopharyngeal Neuralgia,G52.1,"Glossopharyngeal neuralgia is a condition that causes sudden, severe pain in the back of your throat, tongue, or ear. It happens because a nerve in your throat, called the glossopharyngeal nerve, gets irritated. This nerve helps you swallow and feel things in your throat and tongue. When it gets irritated, it can cause sharp, shooting pain that comes and goes. The pain might feel like an electric shock and can last for a few seconds to a few minutes. It can be triggered by things like swallowing, talking, or even touching your throat.",93,R51.9,G52.1,TRUE,FALSE,81.12,1,0,0.5,3.88,0.8409836066,G52,G52,1,R51,0,0.5,0.8409836066
Phrenic Nerve Palsy,G54.8,"Phrenic nerve palsy is when the nerve that helps your diaphragm move doesn't work well. The diaphragm is a muscle that helps you breathe by moving up and down. If the phrenic nerve is not working, it can make it harder to breathe deeply. This might happen because of an injury, surgery, or other health problems. Sometimes, people might feel short of breath or get tired easily. Doctors can do tests to find out more about it and help you feel better.",82,R06.02,G52.1,FALSE,FALSE,91.41,0,0,0,6.41,0.02699055331,G54,G52,0,R06,0,0,0.02699055331
Accessory Nerve Palsy,G52.2,"Accessory Nerve Palsy is a condition where one of the nerves in your neck, called the accessory nerve, isn't working properly. This nerve helps control some of the muscles in your shoulder and neck. When it doesn't work right, you might have trouble moving your shoulder or lifting your arm. You could also feel weak or have pain in that area. It's like when a puppet's string gets tangled, and the puppet can't move its arm the way it should. Doctors can help figure out why this is happening and what can be done to make it better.",98,R29.898,G52.8,FALSE,FALSE,80.31,0,0,0,4.69,0.03514938489,G52,G52,1,R29,0,0.5,0.8351493849
Vagus Nerve Lesion,G52.8,"The vagus nerve is like a messenger in your body that helps control things like your heart rate, digestion, and even your voice. A lesion on this nerve means there is some damage or problem with it. This can cause symptoms like trouble swallowing, a hoarse voice, or even changes in your heart rate. It's important to pay attention to any unusual symptoms you might notice. If you feel something is not right, make sure to talk to your doctor so they can help you understand what's going on and what to do next.",94,R47.89,G52.2,FALSE,FALSE,77.77,0,0,0,7.23,0.02430133657,G52,G52,1,R47,0,0.5,0.8243013366
Cervical Plexopathy,G54.2,"Cervical plexopathy is a condition where the nerves in your neck are not working properly. These nerves are important because they help control your shoulders, arms, and hands. When they are not working right, you might feel pain, weakness, or tingling in these areas. It's like when a wire in a lamp is loose, and the light flickers or doesn't turn on. Your doctor can help figure out why this is happening and what can be done to make it better.",81,R20.2,G54.0,FALSE,FALSE,80.41,0,0,0,4.59,0.03577817531,G54,G54,1,R20,0,0.5,0.8357781753
Cervical Sympathetic Chain Schwannoma,D36.1,"A cervical sympathetic chain schwannoma is a non-cancerous growth that develops on the nerves in your neck. These nerves are part of a system that helps control things like your heart rate and blood pressure. The growth is called a schwannoma because it comes from cells called Schwann cells, which normally help protect nerves. Even though it's not cancer, it can still cause problems if it gets too big or presses on nearby structures. Doctors usually find these by accident when looking for something else, and they might suggest keeping an eye on it or removing it if needed.",99,D36.1,D36.1,TRUE,TRUE,68.3,1,1,1,16.7,1.611299435,D36,D36,1,D36,1,1,1.611299435
Parathyroid Adenoma,D35.1,"A parathyroid adenoma is a small, non-cancerous growth on one of your parathyroid glands. These glands are located in your neck and help control the amount of calcium in your blood. When you have a parathyroid adenoma, it can make too much hormone, causing your calcium levels to rise. This might lead to symptoms like feeling tired, having weak bones, or even kidney stones. It's important to keep an eye on your calcium levels and talk to your doctor about any symptoms you might have.",85,E21.0,D35.1,TRUE,FALSE,71.14,1,0,0.5,13.86,0.8134589502,D35,D35,1,E21,0,0.5,0.8134589502
Hyperplasia of Parathyroid,E21.3,"Hyperplasia of the parathyroid means that the parathyroid glands, which are small glands in your neck, have grown larger than normal. These glands help control the amount of calcium in your blood. When they get bigger, they might make too much of a hormone that can cause your calcium levels to rise. This can lead to problems like feeling tired, having weak bones, or even kidney stones. It's important to keep an eye on this condition to make sure your body stays healthy and balanced.",85,R79.89,E21.0,FALSE,FALSE,79.6,0,0,0,5.4,0.03125,E21,E21,1,R79,0,0.5,0.83125
Parathyroid Carcinoma,C75.0,"Parathyroid carcinoma is a rare type of cancer that affects the parathyroid glands. These glands are small and located in your neck, and they help control the amount of calcium in your blood. When someone has parathyroid carcinoma, it means that there are cancer cells growing in these glands. This can cause problems because it might lead to too much calcium in the blood, which can make you feel tired, weak, or have bone pain. It's important to talk to your doctor to understand more about this condition and what can be done to help.",95,C75.0,C75.0,TRUE,TRUE,77.57,1,1,1,7.43,1.623724792,C75,C75,1,C75,1,1,1.623724792
Parathyroid Cyst,E21.5,"A parathyroid cyst is a small, fluid-filled sac that forms in the parathyroid glands, which are tiny glands in your neck that help control the amount of calcium in your blood. These cysts are usually not harmful and often don't cause any symptoms. Most people don't even know they have one unless it's found during a test for something else. If the cyst is small and not causing any problems, doctors usually just keep an eye on it. If it gets bigger or causes symptoms, they might suggest treatment.",89,R22.1,E21.5,TRUE,FALSE,78.79,1,0,0.5,6.21,0.827739251,E21,E21,1,R22,0,0.5,0.827739251
Parathyroid Hyperplasia,E21.3,"Parathyroid hyperplasia is when the parathyroid glands, which are small glands in your neck, become larger than normal. These glands help control the amount of calcium in your blood. When they get bigger, they might make too much of a hormone that increases calcium levels. This can lead to problems like weak bones, kidney stones, or feeling tired and weak. It's important to keep an eye on your calcium levels and talk to your doctor about any symptoms you might have.",81,R79.89,E21.0,FALSE,FALSE,80.41,0,0,0,4.59,0.03577817531,E21,E21,1,R79,0,0.5,0.8357781753
Ectopic Parathyroid Tissue,Q89.2,"Ectopic parathyroid tissue means that some of the parathyroid glands, which are small glands in your neck that help control calcium levels in your body, are not in their usual place. Normally, these glands are located behind the thyroid gland in your neck. However, sometimes they can be found in other areas, like the chest or near the heart. This is usually not a problem unless it affects how your body manages calcium. If you have any symptoms like muscle cramps or tingling, it's important to let your doctor know.",90,R29.0,E21.5,FALSE,FALSE,70.13,0,0,0,14.87,0.01260239445,Q89,E21,0,R29,0,0,0.01260239445
Pharyngeal Diverticulum,J39.2,"A pharyngeal diverticulum is like a small pouch or pocket that forms in the throat area. Imagine if your throat had a little balloon sticking out. This can happen when the muscles in your throat are weak or if there is too much pressure when you swallow. Sometimes, food or liquids can get stuck in this pouch, which might make swallowing feel funny or cause a cough. It's important to know about it so you can be aware of any changes in how you swallow or if you feel something unusual in your throat.",94,R13.10,K22.5,FALSE,FALSE,77.77,0,0,0,7.23,0.02430133657,J39,K22,0,R13,0,0,0.02430133657
Hypertrophy of Pharyngeal Tonsils,J35.2,"Hypertrophy of the pharyngeal tonsils means that the tonsils in the back of your throat are larger than usual. These tonsils are part of your immune system and help fight infections. When they get too big, they can make it hard to breathe through your nose, cause snoring, or lead to ear problems. Sometimes, they can also make you feel like you have a sore throat or trouble swallowing. It's important to keep an eye on these symptoms and talk to your doctor if they bother you.",87,R09.89,J35.1,FALSE,FALSE,79.19,0,0,0,5.81,0.02936857562,J35,J35,1,R09,0,0.5,0.8293685756
Tonsillar Asymmetry,R09.89,"Tonsillar asymmetry means that one of your tonsils is bigger than the other. Tonsils are small, round pieces of tissue at the back of your throat that help fight germs. It's not uncommon for them to be a little different in size. Sometimes, this can happen because of an infection or swelling. Most of the time, it's nothing to worry about. However, if you notice any pain, trouble swallowing, or if the size difference gets bigger, it's a good idea to let your doctor know.",85,R22.1,J35.8,FALSE,FALSE,73.98,0,0,0,11.02,0.01663893511,R09,J35,0,R22,0,0,0.01663893511
Pharyngeal Wall Thickening,R22.1,"The pharyngeal wall is a part of your throat that helps you swallow and breathe. Sometimes, this wall can become thicker than usual. This thickening might not cause any problems, but it can sometimes make swallowing a bit harder or cause a feeling of something stuck in your throat. It can happen due to things like allergies, infections, or acid reflux. It's important to pay attention to any new symptoms like trouble swallowing or a sore throat, and let your doctor know if you notice anything unusual.",87,R68.89,J39.8,FALSE,FALSE,70.73,0,0,0,14.27,0.01309757695,R22,J39,0,R68,0,0,0.01309757695
Pharyngitis,J02.9,"Pharyngitis is when your throat gets sore and scratchy because it's inflamed. This can happen if you have a cold or an infection. You might feel pain when you swallow, and your throat might look red. Sometimes, you might also have a fever or a headache. It's important to drink plenty of fluids and rest. You can also try warm drinks or throat lozenges to feel better. If your symptoms don't improve, you should see a doctor to make sure it's nothing more serious.",84,R07.0,J02.9,TRUE,FALSE,84.68,1,0,0.5,0.32,0.9515151515,J02,J02,1,R07,0,0.5,0.9515151515
Peritonsillar Abscess,J36,"A peritonsillar abscess is like a pocket of pus that forms near your tonsils, which are the two small lumps at the back of your throat. This can happen when a sore throat or tonsillitis gets worse. It can make your throat hurt a lot, and it might be hard to swallow or open your mouth wide. You might also have a fever and feel really tired. It's important to get this checked out because it can be serious if not treated. Doctors usually treat it with medicine or by draining the pus.",93,R07.0,J36,TRUE,FALSE,81.12,1,0,0.5,3.88,0.8409836066,J36,J36,1,R07,0,0.5,0.8409836066
Tonsillar Calcifications,R22.1,"Tonsillar calcifications are small, hard deposits that can form in the tonsils, which are the two small glands located at the back of your throat. These deposits are usually made up of calcium and other minerals. They are not harmful and often don't cause any symptoms. Sometimes, they might cause a feeling of something stuck in your throat or bad breath. It's like having tiny stones in your tonsils. Most of the time, they don't need any treatment and can be left alone unless they bother you.",87,R68.89,J35.8,FALSE,FALSE,82.14,0,0,0,2.86,0.0518134715,R22,J35,0,R68,0,0,0.0518134715
Salivary Gland Stone,K11.5,"A salivary gland stone is like a tiny rock that forms in the tubes that carry saliva in your mouth. Saliva is the liquid that helps you chew and swallow food. Sometimes, minerals in the saliva can stick together and form a stone. This stone can block the flow of saliva, causing pain or swelling in your mouth or under your jaw. It might feel like a small lump. Drinking lots of water and sucking on sour candies can help increase saliva flow and may help the stone pass on its own.",92,R68.89,K11.5,TRUE,FALSE,89.79,1,0,0.5,4.79,0.8345423143,K11,K11,1,R68,0,0.5,0.8345423143
Sialadenitis,K11.20,"Sialadenitis is a condition where your salivary glands, which help make saliva in your mouth, become swollen and sore. This can happen because of an infection or a blockage in the glands. You might notice pain in your mouth, especially when eating, or your mouth might feel dry. Sometimes, the area around your jaw or neck might swell up. It's important to drink plenty of water and keep your mouth clean. If it hurts a lot or doesn't get better, you should talk to a healthcare professional.",87,R68.89,K11.20,TRUE,FALSE,82.14,1,0,0.5,2.86,0.8518134715,K11,K11,1,R68,0,0.5,0.8518134715
Parotid Gland Mass,D11.0,"A parotid gland mass is a lump or bump in one of the salivary glands located near your jaw, just in front of your ears. These glands help produce saliva, which keeps your mouth moist and helps you chew and swallow food. Sometimes, a mass can form in these glands, which might feel like a small, firm bump. It could be caused by different things, like an infection, a non-cancerous growth, or, less commonly, cancer. It's important to have it checked to understand what it is and if it needs any treatment.",92,R22.0,K11.8,FALSE,FALSE,86.64,0,0,0,1.64,0.07575757576,D11,K11,0,R22,0,0,0.07575757576
Mucocele of Salivary Gland,K11.6,"A mucocele is like a small, harmless bump that can form in your mouth, usually on the inside of your lip or cheek. It's caused when saliva, the liquid in your mouth, gets trapped under the skin. This can happen if you accidentally bite your lip or if a small salivary gland gets blocked. Mucoceles are usually not painful, but they can feel a bit strange. They often go away on their own, but if they don't, a doctor can help remove them. It's important to avoid biting your lips to prevent them.",93,R22.0,K11.6,TRUE,FALSE,81.12,1,0,0.5,3.88,0.8409836066,K11,K11,1,R22,0,0.5,0.8409836066
Submandibular Gland Tumor,D11.7,"A submandibular gland tumor is a growth in one of the glands under your jaw that makes saliva. Saliva is the liquid in your mouth that helps you chew and swallow food. Sometimes, these tumors can be harmless, but other times they might need treatment. You might notice a lump under your jaw, or you might feel some pain or swelling. It's important to talk to your doctor about it so they can check it out and see what needs to be done. Remember, not all tumors are cancerous, so try not to worry too much.",96,R22.1,D11.0,FALSE,FALSE,80.62,0,0,0,4.38,0.03717472119,D11,D11,1,R22,0,0.5,0.8371747212
Sialolithiasis in Sublingual Gland,K11.5,"You have a small stone in one of the glands under your tongue. These glands make saliva, which helps you chew and swallow food. Sometimes, minerals in your saliva can form a tiny stone, like a little pebble. This stone can block the flow of saliva, causing swelling or pain. It's like when a small rock gets stuck in a garden hose, stopping the water from flowing. Doctors can help remove the stone, and there are ways to prevent new ones from forming.",83,K11.5,K11.5,TRUE,TRUE,91.31,1,1,1,6.31,1.627359781,K11,K11,1,K11,1,1,1.627359781
Parotid Cyst,K11.8,"A parotid cyst is a small, fluid-filled sac that forms in the parotid gland, which is one of the salivary glands located near your jaw and in front of your ears. These cysts are usually not harmful and might not cause any symptoms. Sometimes, they can make the area around your jaw feel swollen or tender. If the cyst gets bigger or starts to bother you, a doctor might need to check it out. But often, they don't need any treatment and can just be watched over time.",88,R22.0,K11.8,TRUE,FALSE,87.45,1,0,0.5,2.45,0.8579710145,K11,K11,1,R22,0,0.5,0.8579710145
Salivary Gland Atrophy,K11.0,"Salivary gland atrophy means that the glands in your mouth that make saliva are getting smaller or weaker. Saliva is the liquid that helps you chew, swallow, and digest food. It also keeps your mouth moist and helps protect your teeth from cavities. When these glands don't work well, your mouth might feel dry, and you might have trouble eating or talking. You might also notice more cavities or bad breath. It's important to drink plenty of water and keep your mouth clean to help manage these symptoms.",88,R68.89,K11.8,FALSE,FALSE,81.93,0,0,0,3.07,0.04914004914,K11,K11,1,R68,0,0.5,0.8491400491
Lipoma of Neck,D17.0,"A lipoma is a soft, fatty lump that grows under your skin. It's made up of fat cells and is usually harmless. When it happens in the neck, it might feel like a small, squishy bump. Lipomas are not cancerous and often don't cause any pain. They can grow slowly over time, but they usually stay small. Most people don't need to do anything about them unless they become uncomfortable or bothersome. If you notice any changes in the lump, like it getting bigger or painful, it's a good idea to let your doctor know.",95,R22.1,D17.0,TRUE,FALSE,83.05,1,0,0.5,1.95,0.8677966102,D17,D17,1,R22,0,0.5,0.8677966102
Hemangioma of Neck,D18.01,"A hemangioma is a kind of birthmark made up of extra blood vessels. When it's on the neck, it might look like a red or purple bump or patch on the skin. Most of the time, hemangiomas are harmless and don't cause any problems. They often go away on their own as you grow older. Sometimes, they can be a little sore or get in the way if they're in a spot that rubs against clothes. If you notice any changes or if it bothers you, it's a good idea to let your doctor know.",95,R23.3,D18.01,TRUE,FALSE,89.28,1,0,0.5,4.28,0.8378787879,D18,D18,1,R23,0,0.5,0.8378787879
Cervical Abscess,L02.11,"A cervical abscess is like a pocket of pus that forms in the neck area. It happens when bacteria get into the body and cause an infection. This can make the neck swell and feel sore. Sometimes, it might be hard to move your neck or swallow. It's important to see a doctor because they can help drain the pus and give medicine to fight the infection. Keeping the area clean and taking all your medicine as prescribed can help you get better faster.",84,L02.11,L02.11,TRUE,TRUE,82.65,1,1,1,2.35,1.659701493,L02,L02,1,L02,1,1,1.659701493
Branchial Cleft Cyst,Q18.2,"A branchial cleft cyst is a small, soft lump that can appear on the side of your neck. It's something you might be born with, but it can take years to notice. This lump is usually not harmful, but it can sometimes get bigger or become infected, which might make it sore or uncomfortable. If it bothers you, a doctor can help decide the best way to treat it. It's important to keep an eye on it and let your doctor know if it changes or causes any problems.",89,R22.1,Q18.0,FALSE,FALSE,87.25,0,0,0,2.25,0.06153846154,Q18,Q18,1,R22,0,0.5,0.8615384615
Sebaceous Cyst of Neck,L72.3,"A sebaceous cyst is a small, non-cancerous bump under the skin. It forms when a gland in your skin gets blocked. This can happen anywhere on your body, but in this case, it's on your neck. The cyst is filled with a thick, oily substance. It might feel like a small, smooth lump. Usually, these cysts don't hurt, but they can become red, swollen, or tender if they get infected. Most of the time, they are harmless and don't need treatment unless they bother you or get infected.",88,L72.0,L72.0,FALSE,FALSE,92.53,0,0,0,7.53,0.02344665885,L72,L72,1,L72,1,1,1.623446659
Soft Tissue Sarcoma of Neck,C49.0,"A soft tissue sarcoma in the neck is a type of cancer that starts in the soft tissues, like muscles or fat, in the neck area. It is not a common type of cancer. This means that some cells in the neck are growing in a way they shouldn't, forming a lump or mass. It's important to know that not all lumps are cancer, but this one is. Doctors will need to do more tests to understand it better and decide on the best way to treat it.",88,C49.0,C49.0,TRUE,TRUE,87.45,1,1,1,2.45,1.657971014,C49,C49,1,C49,1,1,1.657971014
Cervical Cystic Lesion,Q18.0,"A cervical cystic lesion is a small, fluid-filled sac that can form on the cervix, which is the lower part of the uterus that opens into the vagina. These cysts are usually harmless and often don't cause any symptoms. They are quite common and can be found during a routine pelvic exam or an imaging test. Most of the time, they don't need any treatment and won't affect your health. However, it's important to keep an eye on them and let your doctor know if you experience any unusual symptoms.",90,R22.2,N88.8,FALSE,FALSE,70.13,0,0,0,14.87,0.01260239445,Q18,N88,0,R22,0,0,0.01260239445
Fat Necrosis of Neck,M79.89,"Fat necrosis in the neck means that some of the fat tissue in your neck has been damaged. This can happen if you've had an injury or surgery in that area. The damaged fat can form a lump, which might feel firm or tender. It's usually not dangerous and often goes away on its own. However, it can sometimes be uncomfortable or cause concern because of the lump. If you notice any changes or if it bothers you, it's a good idea to talk to your doctor about it.",89,R22.1,M79.3,FALSE,FALSE,81.83,0,0,0,3.17,0.0479616307,M79,M79,1,R22,0,0.5,0.8479616307
Cervical Fibrosis,M62.89,"Cervical fibrosis means that the tissue in the cervix, which is the lower part of the uterus, has become thicker and less flexible. This can happen due to previous surgeries, infections, or other conditions. It might not cause any symptoms, but sometimes it can make it harder for a doctor to do certain exams or procedures. It's important to know about it so that your healthcare provider can take it into account when planning any treatments or check-ups. If you have any questions or concerns, it's a good idea to talk to your doctor.",94,N88.8,N88.8,FALSE,FALSE,69.31,0,0,0,15.69,0.01198322349,M62,N88,0,N88,0,0,0.01198322349
Cervical Disc Herniation,M50.20,"A cervical disc herniation means that one of the cushions between the bones in your neck has moved out of place. This can press on nearby nerves, causing pain, tingling, or weakness in your neck, shoulders, or arms. Imagine the discs like jelly donuts; sometimes, the jelly can squeeze out and press on things it shouldn't. It's important to be careful with your neck movements and avoid heavy lifting. Gentle exercises and good posture can help. If you feel any new or worsening symptoms, let your doctor know.",88,M50.20,M50.20,TRUE,TRUE,73.47,1,1,1,11.53,1.615961692,M50,M50,1,M50,1,1,1.615961692
Cervical Spondylosis,M47.812,"Cervical spondylosis is a condition that affects the neck. It happens when the bones and discs in your neck start to wear down as you get older. This can cause neck pain and stiffness. Sometimes, it might also lead to headaches or pain that spreads to your shoulders or arms. It's like when a car gets older and parts start to wear out. Your neck is still strong, but it might need some extra care to keep it feeling good.",80,M47.812,M47.812,TRUE,TRUE,91.82,1,1,1,6.82,1.625575448,M47,M47,1,M47,1,1,1.625575448
Cervical Spinal Stenosis,M48.02,"Cervical spinal stenosis is a condition where the space around the spinal cord in your neck becomes narrow. This can put pressure on the spinal cord and nerves, which might cause pain, numbness, or weakness in your neck, shoulders, arms, or hands. Imagine the spinal cord as a highway for nerve signals, and stenosis is like a traffic jam that slows everything down. It's important to be aware of any symptoms you might have, like tingling or difficulty with balance, and talk to your doctor about them.",87,R20.2,M48.02,TRUE,FALSE,74.73,1,0,0.5,10.27,0.8177462289,M48,M48,1,R20,0,0.5,0.8177462289
Ossification of the Posterior Longitudinal Ligament,M48.8X2,"Ossification of the posterior longitudinal ligament is when a band of tissue in your spine becomes harder and more bone-like. This band runs along the back of your spine and helps keep your spine stable. When it turns into bone, it can make your spine less flexible and might press on your spinal cord or nerves. This can cause pain or make it hard to move. It's like when a rubber band turns into a stick, it can't stretch anymore. Doctors can help manage the symptoms and make you feel better.",91,M48.8,M48.12,FALSE,FALSE,81.43,0,0,0,3.57,0.04376367615,M48,M48,1,M48,1,1,1.643763676
Cervical Kyphosis,M40.202,"Cervical kyphosis is when the curve in your neck is not as it should be. Normally, your neck has a gentle curve that helps support your head and allows you to move it easily. With cervical kyphosis, this curve is either too straight or bends the wrong way. This can sometimes cause neck pain or stiffness. It might also make it hard to move your neck as freely as you used to. It's important to be aware of how your neck feels and to avoid activities that might strain it further.",91,M40.2,M40.2,FALSE,FALSE,81.43,0,0,0,3.57,0.04376367615,M40,M40,1,M40,1,1,1.643763676
Cervical Vertebral Fracture,S12.9XXA,"A cervical vertebral fracture means that one of the bones in your neck has a crack or break. This can happen from an accident, like a fall or a car crash. The bones in your neck are important because they help support your head and protect your spinal cord, which is like a highway for messages between your brain and body. If you have a fracture, you might feel pain, swelling, or have trouble moving your neck. It's important to be careful and follow your doctor's advice to help it heal properly.",92,S12.9,S12.9,FALSE,FALSE,78.18,0,0,0,6.82,0.02557544757,S12,S12,1,S12,1,1,1.625575448
Cervical Rib,Q76.5,"A cervical rib is an extra rib that some people have. It grows from the base of your neck, just above your collarbone. Not everyone has this extra rib, and many people with it don't even know it's there because it doesn't cause any problems. However, for some people, it can press on nearby nerves or blood vessels, which might cause pain, tingling, or weakness in the arm. If you have any symptoms, it's important to talk to your doctor so they can help you feel better.",87,R20.2,Q76.5,TRUE,FALSE,79.19,1,0,0.5,5.81,0.8293685756,Q76,Q76,1,R20,0,0.5,0.8293685756
